date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,AnnouncedDate,MACD_macd,MACD_macdsignal,MACD_macdhist,RSI10,BOLL_Upper,BOLL_Middle,BOLL_Lower,CCI10,DX10,SMA5,SMA10,SMA20,date_before_announced_0,date_before_announced_1,date_before_announced_2,date_before_announced_3,date_before_announced_4,date_before_announced_5,date_before_announced_6,date_before_announced_7,date_before_announced_8,date_before_announced_9,date_before_announced_10,date_before_announced_11,date_before_announced_12,date_before_announced_13,date_before_announced_14,date_before_announced_15,date_before_announced_16,date_before_announced_17,date_before_announced_18,date_before_announced_19,MeasuringReasonCode_1,MeasuringReasonCode_2,MeasuringReasonCode_3,MeasuringReasonCode_4,MeasuringReasonCode_5,MeasuringReasonCode_6
2023-09-28,2364,-0.42243053816249415,-0.4208440431527154,-0.10434782608695652,-0.15126050420168066,-0.04,-0.12903225806451613,-0.47619047619047616,-0.6008583690987125,2023-10-18,-0.573513617670948,0.06803018763664011,-0.5355682963559675,-0.30003724968064793,-0.1381105488096821,-0.10989010989011012,0.11276494689863521,-0.4445687922526618,-0.03005812295253883,-0.10989010989011012,-0.1388888888888905,-0.1512703774416223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-02,2364,-0.17765072524528755,-0.1916694203352694,-0.034782608695652174,-0.15126050420168066,-0.08,0.06451612903225806,0.47619047619047616,-0.3231507195152739,2023-10-18,-0.529774086264567,-0.009903491578268085,-0.4894532763102565,0.5035190481362165,-0.008109913554476782,-0.010989010989010388,-0.12830114355350428,-0.2329270876462149,-0.3928774243134113,-0.010989010989010388,-0.0277777777777788,-0.04552797767660314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-03,2364,0.05370292983850769,0.04011100582493849,0.1391304347826087,0.15126050420168066,0.12,-0.06451612903225806,-1.4285714285714286,-0.03130522595304216,2023-10-18,-0.7746900786647913,-0.23749740125291596,-0.6118809996113598,-1.0936656284732365,0.008109913554475707,0.010989010989008827,-0.07193720244444674,0.2131750857957495,0.23281733537639954,0.010989010989008827,0.027777777777777048,0.04552797767660314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-04,2364,-0.42671830590976906,-0.4205410989011947,0.0,-0.11764705882352941,0.0,0.0967741935483871,0.2857142857142857,-0.5867205251199192,2023-10-18,-0.8076084635200627,-0.44178285172251847,-0.5928137992912453,-0.35628686132606663,0.08984934876508215,0.10989010989011012,0.10577250856604194,-0.4783655801842046,-0.8075590892665534,0.10989010989011012,0.10802469135802283,0.1600822440887074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-05,2364,-0.2183416411669262,-0.2111124952990377,0.17391304347826086,0.11764705882352941,0.28,0.25806451612903225,0.2857142857142857,-0.26861903559707145,2023-10-18,-0.6740567184201063,-0.515102679348171,-0.48567897137976906,0.25066474302549446,0.22571197830668363,0.2527472527472514,0.20805601774755264,0.4971562602804219,-0.26656272261368175,0.2527472527472514,0.19444444444444284,0.24526362167719085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-06,2364,-0.05370292983850769,-0.04011100582493849,0.48695652173913045,0.25210084033613445,0.4,0.45161290322580644,0.47619047619047616,0.03130522595304216,2023-10-18,-0.3632281533957745,-0.36403978479615406,-0.30212542652734065,0.8419818990236646,0.4126407262742176,0.45054945054944934,0.35999435652593675,0.6225975121680337,0.003244961785180186,0.45054945054944934,0.311728395061727,0.3451314436774872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-11,2364,0.3273217241454411,0.3770839617018292,0.8695652173913043,0.6554621848739496,0.76,0.7096774193548387,0.8571428571428571,0.3746528654380207,2023-10-18,0.17969722442468655,0.12312704098573005,-0.02717971137897365,1.4455738727559615,0.6729915127801478,0.6703296703296696,0.07193720244444674,0.8481808555940592,0.648505005544835,0.6703296703296696,0.49074074074073953,0.4479365545601425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-12,2364,0.7525750427415578,0.9349709526902985,0.9043478260869565,1.361344537815126,1.16,1.5161290322580645,4.095238095238095,0.6725574349911638,2023-10-18,1.7206264986055053,1.55253898626213,0.7436123983012382,2.4832837963344834,1.3115920167820558,1.2087912087912114,-0.6402333560087474,1.0769376624044857,1.3387870631076138,1.2087912087912114,0.8055555555555537,0.6359230430312829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-13,2364,2.762503607169692,3.508010852730332,1.7043478260869565,2.302521008403361,1.96,2.4193548387096775,4.666666666666667,2.6558949760161576,2023-10-18,4.17102759475463,4.349375635234515,1.8622174729086876,3.011037472615502,2.2091449164790347,2.000000000000003,-1.332665033212698,0.9550597963464519,1.837963201853467,2.000000000000003,1.3055555555555527,0.920840064620354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-16,2364,-0.2534264709085167,-0.1880743895134873,1.182608695652174,1.0252100840336134,1.16,1.1935483870967742,-0.6666666666666666,-0.5231002272153497,2023-10-18,4.113404572013968,6.547966196011348,1.3728295685430385,-2.2467410046845613,2.2991994910921023,2.3186813186813233,0.7439706491952708,-0.6422755776212141,-1.6273309870710435,2.3186813186813233,1.564814814814811,1.0853282420326047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-17,2364,0.778450019601224,1.0941501581667024,2.2956521739130435,1.9327731092436975,2.44,2.064516129032258,4.476190476190476,0.5867205251199192,2023-10-18,5.235737067071338,9.06408621419179,1.63258066228077,-0.9338238331673688,2.583617986331392,2.868131868131874,3.2036894285308413,0.06014953910005737,-0.5856179079564039,2.868131868131874,1.9845679012345645,1.3261859303862538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-18,2364,4.821168437129074,5.930659117168693,2.6782608695652175,2.638655462184874,2.12,1.6451612903225807,-3.142857142857143,5.616763443574855,2023-10-18,5.3348075563382675,11.143825956011963,1.2756051079589688,-2.1254945068989044,2.5929037420835073,3.1868131868131937,5.98117852569904,-0.22800087786906875,-0.0032449617851815276,3.1868131868131937,2.287037037037032,1.5229842855044777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-16,2388,0.35352881375119355,0.3227542559956797,0.043478260869565216,0.22653721682847872,-0.1382113821138224,0.3468208092485547,-0.13513513513513511,0.40755149193309503,2023-07-17,0.6340638756029943,0.7582798519574931,0.051975996691313746,0.16096971709665947,0.19561649878349616,0.3798882681564221,0.8854386996168077,-0.5697356431210027,-0.39145144771124574,0.3798882681564221,0.7517564402810305,-0.7163561076604805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023-06-19,2388,0.014311743053654246,0.017415059506652276,0.28695652173913144,0.05825242718446632,0.07317073170731515,0.0,-0.9459459459459459,0.04071960346768301,2023-07-17,0.4701423826484048,0.6884103661164394,-0.10568351731689463,-0.1953861863590527,0.13490564827040616,0.2513966480446915,0.6762828965130564,-0.6467432442927208,-0.3914514477112456,0.2513966480446915,0.5971896955503492,-0.34368530020705335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023-06-20,2388,-0.1843018433148771,-0.16316800791888003,-0.00869565217391255,-0.21359223300970923,-0.15447154471544747,-0.12716763005780274,-0.43243243243243246,-0.18629909753352158,2023-07-17,0.2813783929712103,0.5827677664355597,-0.2600652852995991,-0.3111652267041985,0.013419446475877651,0.04469273743016684,0.4151670904862544,-0.786068741916033,-0.3728499891344945,0.04469273743016684,0.43325526932084074,-0.062111801242249624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-06-21,2388,-0.1112593653500284,-0.1012940010258592,-0.21739130434782608,-0.34304207119741137,-0.2195121951219524,-0.20809248554913248,-0.3243243243243243,-0.14917356187918404,2023-07-17,0.09388805590939359,0.4488423350995653,-0.382122134307047,-0.3851624942450363,-0.013419446475877651,-0.07821229050279396,0.11630835444715593,-0.8478848635255664,-0.3103682575264706,-0.07821229050279396,0.24355971896955259,0.21118012422357338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023-06-26,2388,-0.187218793521482,-0.17115353292081245,-0.5652173913043478,-0.6019417475728156,-0.67479674796748,-0.3815028901734098,-0.5405405405405405,-0.24720077410691366,2023-07-17,-0.12763974439609133,0.28332037847854025,-0.5184794963598507,-0.5396896542402111,-0.05977004922958308,-0.27932960893854875,-0.3650388078306539,-0.9839994468368085,0.07644927072086621,-0.27932960893854875,0.09133489461358306,0.293995859213216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023-06-27,2388,-0.07736393341488053,-0.07941236713874197,-0.5478260869565227,-0.5372168284789646,-0.75609756097561,-0.566473988439305,-0.5675675675675675,-0.09411718240881534,2023-07-17,-0.37795703720239227,0.08493399602526988,-0.6603085858384988,-0.6914131819800937,-0.4230543986357715,-0.7206703910614553,-0.5939077789356083,-0.8978600615299565,0.0764492707208663,-0.7206703910614553,-0.17096018735362717,0.35196687370598706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023-06-28,2388,-0.09378656421699899,-0.09151713484773376,-0.7565217391304337,-0.4466019417475727,-0.7235772357723576,-0.18497109826589517,0.7567567567567567,-0.16386579513813465,2023-07-17,-0.42029919637190577,-0.08493399602526988,-0.5372351639913617,-0.21805843038757328,-0.5417461292070523,-0.8100558659217889,-0.4975491567486944,-0.6092528807542397,-0.07644927072086621,-0.8100558659217889,-0.26229508196721024,0.09523809523807843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-29,2388,-0.014311743053654246,-0.017415059506652276,-0.6000000000000005,-0.2783171521035603,-0.43089430894308994,-0.17341040462427734,-0.10810810810810811,-0.04071960346768301,2023-07-17,-0.4479032680121214,-0.2281031885195551,-0.42201433370619623,-0.20499905645183306,-0.5703781601562787,-0.8324022346368724,-0.47675216399225234,-0.4035177768818328,-0.3458960582000411,-0.8324022346368724,-0.35831381733021017,0.053830227743268885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-06-30,2388,-0.15154055903044644,-0.13529091334069973,-0.30434782608695654,-0.33009708737864,-0.25203252032520485,-0.06936416184971028,0.10810810810810811,-0.2009913307924722,2023-07-17,-0.4264738474212151,-0.3369910160781099,-0.2740703288500573,-0.08238684327114049,-0.48596776372338474,-0.7653631284916181,-0.5344434695328621,-0.2671164617974456,-0.3458960582000409,-0.7653631284916181,-0.3817330210772814,0.07039337474118329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-03,2388,-0.10362378291430781,-0.0890676127458378,-0.043478260869565216,-0.05825242718446632,0.05691056910569008,0.0,0.027027027027027018,-0.12215881040304903,2023-07-17,-0.38081157597506254,-0.4120674070239651,-0.12815433770442458,0.0,-0.3345964195340841,-0.5810055865921769,-0.4376368344234804,0.032735311626686046,-0.236407783065682,-0.5810055865921769,-0.3887587822014034,-0.053830227743268885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-04,2388,-0.10020340446886415,-0.08735580863857413,0.00869565217391255,-0.11003236245954791,-0.1382113821138224,0.0,-0.13513513513513511,-0.10596575761764648,2023-07-17,-0.34456280641662906,-0.4625754904060587,-0.022127818038870015,0.0,-0.3380751102063595,-0.307262569832402,0.4281001853037437,0.0027641134590099636,-0.47967743517419886,-0.307262569832402,-0.4590163934426204,-0.2774327122153252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-05,2388,-0.235234251157393,-0.20674748617011096,-0.043478260869565216,-0.18770226537216844,-0.05691056910569239,-0.06936416184971028,-0.2972972972972973,-0.3103931752206797,2023-07-17,-0.3439813649475494,-0.502828723567495,0.022127818038870015,-0.10098504095779284,-0.3284276529970254,-0.2513966480446915,0.572017879343165,-0.0027641134590099025,-0.4796774351741985,-0.2513966480446915,-0.4730679156908644,-0.873706004140785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-06,2388,0.7617711023695146,0.7035087570876789,-0.026086956521740118,0.4466019417475727,0.08943089430894255,0.2543352601156071,0.6216216216216215,0.9263611050771144,2023-07-17,-0.21337011713213386,-0.5006099186333769,0.20541933580774785,0.30774347205443375,-0.10317154834934061,-0.04469273743016684,0.504880498753483,0.4233417204008552,0.2641892352717377,-0.04469273743016684,-0.39578454332552543,-1.1801242236024838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-07,2388,0.07828434371942411,0.07770173145338145,0.07826086956521788,0.08414239482200528,0.18699186991869762,0.3005780346820817,-0.027027027027027018,0.12666126898240487,2023-07-17,-0.09388805590939363,-0.46734647785215677,0.3393949743253877,0.3584461169395132,0.06285551477529375,0.1340782122905045,0.5378834718111551,0.16058039204024993,0.2641892352717379,0.1340782122905045,-0.2927400468384035,-1.4865424430641827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-10,2388,0.15005180416721384,0.15523957151892137,0.4260869565217396,0.3948220064724911,0.5284552845528451,0.6127167630057813,0.5945945945945946,0.13693003416339186,2023-07-17,0.12238238426813752,-0.38373964251763887,0.5566559679360824,0.6597091873508628,0.4045639289761087,0.43016759776536284,0.38147138320593615,0.36738546434790154,0.519372137029663,0.43016759776536284,-0.09133489461357973,-1.3126293995859168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-11,2388,1.9700046483425226,2.0453422188734267,1.7652173913043487,1.4951456310679592,1.504065040650405,1.6069364161849706,2.189189189189189,1.7319062382748474,2023-07-17,0.686162916738738,-0.16827500720183003,1.1256989753345341,1.187816838204338,1.444443844263062,1.2067039106145285,-0.4833086250599033,0.7297200238832106,1.0313454251763934,1.2067039106145285,0.348946135831383,-0.6832298136646046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-12,2388,1.2925559787985041,1.5136283231679029,2.739130434782609,2.7249190938511294,2.73983739837398,2.705202312138727,2.4324324324324325,0.8207508047157329,2023-07-17,1.5576028205589474,0.233756661948664,1.930844109181463,1.4529141550318208,2.9081020167895146,2.547486033519558,-0.9268211384084598,0.6577013621639968,1.2920844908411548,2.547486033519558,0.9344262295081966,1.0641821946169419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-13,2388,1.7261165035184245,2.2363300454538018,4.913043478260869,4.084142394822002,4.52845528455284,3.9190751445086685,2.7027027027027026,1.5394853768834298,2023-07-17,2.706620428868801,0.8581950057606021,2.8906581136074023,1.6097266183878416,4.710954063867717,4.318435754189958,-1.1001468391586964,0.5191016230505108,1.4459246486099253,4.318435754189958,1.7634660421545627,3.6563146997928997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-14,2388,1.4349772653099857,2.112168116548326,7.434782608695652,5.572815533980576,6.3170731707317005,5.248554913294795,2.972972972972973,1.1823693200892593,2023-07-17,4.1064842054732855,1.7266668867222783,3.943804593417258,1.7108727245845228,6.760090906546004,6.709497206703939,-0.11630835444715593,0.4404052614797354,1.5449985811964266,6.709497206703939,2.8407494145199017,7.38302277432703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-17,2388,2.2407769357979412,3.2969317223439703,7.521739130434782,6.867313915857597,6.235772357723571,5.595375722543349,0.6756756756756757,2.7486719721953436,2023-07-17,5.29197471606519,2.7338694974728535,4.54250828564372,1.7311135985319388,8.130362105943101,9.11731843575423,3.067302362149685,0.2750987077990723,1.601801016171394,9.11731843575423,3.9742388758782106,11.366459627329068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-09-08,2417,-0.7914838365878578,-0.748995558894099,-0.9559748427672945,-1.0366197183098587,-1.0104529616724733,-0.9369863013698627,-0.25301204819277107,-0.6523433494000616,2023-10-06,-1.2130023078281753,-0.8667986941372139,-1.0256457831435148,-1.7068560807360025,-1.4589680514501897,-1.2185523541813064,-0.42642446402929157,-1.04496688595054,-1.6475782617059587,-1.2185523541813064,-0.7917620137299777,-0.7509157509157519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-09-11,2417,-0.7877927158717702,-0.7462817546643362,-1.0691823899371065,-1.1154929577464778,-1.080139372822299,-0.9917808219178079,-0.25301204819277107,-0.6699825658906778,2023-10-06,-1.2363535799649277,-0.8558282719628088,-1.1265902901736051,-2.271976395941692,-1.45826831147647,-1.235418130709768,-0.4887780842456664,-2.2042192775632015,-2.8271995803548347,-1.235418130709768,-0.7865315462569474,-0.7299843014128735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023-09-12,2417,-0.1702209000148144,-0.22349666817567138,-0.968553459119496,-0.7098591549295772,-0.9686411149825782,-0.5424657534246579,0.8554216867469878,-0.1883909342631525,2023-10-06,-1.082964972043032,-0.8146522252585986,-0.7843075676055999,-0.0670741942842372,-1.2089645087354166,-1.139845397048489,-0.7627584488564287,1.6590071901113632,-0.4863429069904365,-1.139845397048489,-0.7289964040536132,-0.6682365253793826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-09-13,2417,0.08490183646059798,0.0007880915364748387,-0.6918238993710689,-0.4619718309859149,-0.7177700348432047,-0.44383561643835584,0.08433734939759036,0.11537278227874065,2023-10-06,-0.9276075691945884,-0.7488958176518258,-0.5057689516226229,0.1435051994106177,-1.0098237697267924,-1.0105411103302875,-0.7912499053280206,1.0360841826084992,0.043789616844258535,-1.0105411103302875,-0.6623079437724758,-0.6023024594453169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-09-14,2417,-0.6213289448575718,-0.5999823932485081,-0.5157232704402507,-0.5295774647887319,-0.43902439024390144,-0.47671232876712344,-0.20481927710843373,-0.47369500564044714,2023-10-06,-0.8230110939631037,-0.6741971645297863,-0.40443762050524057,-0.10921409971159611,-0.8918986432526604,-0.9065354884047776,-0.7095105015060371,0.19150443380521723,0.04378961684425932,-0.9065354884047776,-0.6126185027786867,-0.5447409733124022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2023-09-15,2417,-0.6530905935685841,-0.6282522787529514,-0.42767295597484245,-0.574647887323943,-0.4808362369337975,-0.49863013698630104,-0.18072289156626503,-0.5426110142549482,2023-10-06,-0.7551654775540539,-0.6001074631303589,-0.41133811194591496,-0.28304351865499294,-0.8243579025897511,-0.7940969782150378,-0.4726646705322076,-0.37557871106297047,-0.3738038126772445,-0.7940969782150378,-0.5668519123896704,-0.49136577708006246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-09-18,2417,0.26796568103526275,0.23632417281532403,-0.44025157232704387,-0.14647887323943629,-0.383275261324041,0.005479452054794209,0.9759036144578312,0.20254332888934468,2023-10-06,-0.5147545343472083,-0.4900545866636221,-0.0038122399983843308,0.5830023844713188,-0.579578528429438,-0.5382993675333789,-0.1595443152372333,0.2190629575118324,0.32941415878028274,-0.5382993675333789,-0.4557044785877741,-0.39298796441653533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-19,2417,-0.08490183646059798,-0.09050645588239735,-0.037735849056603404,-0.16901408450704145,0.006968641114983175,-0.09315068493150701,-0.3493975903614458,-0.08583735001538303,2023-10-06,-0.3734920358516384,-0.37217392982035563,0.08489024573566263,0.02654991159314142,-0.4527446511920742,-0.42304989458889514,-0.059457209339003385,-0.04651850593836389,0.3294141587802836,-0.42304989458889514,-0.35763321346845395,-0.3071690214547356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-20,2417,0.39412621403033127,0.40659327254765126,-0.06289308176100626,0.2929577464788742,-0.1463414634146338,0.22465753424657503,0.5662650602409637,0.5239462619218541,2023-10-06,-0.15149868103379727,-0.2309785681510838,0.3490867577409059,0.42279301769115263,-0.2029899715396637,-0.25158116654954155,-0.06176233376599149,0.144742042136086,0.7157454289659548,-0.25158116654954155,-0.21771820856489055,-0.19099947671376197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-21,2417,0.8783558216000024,0.932354555874553,0.21383647798742167,0.40563380281690237,0.2857142857142864,0.33424657534246544,0.10843373493975901,1.004512357706902,2023-10-06,0.051204960507698384,-0.07520593749147482,0.5142727916431489,0.5289765046060638,0.009068300247590706,-0.04356992269852364,0.1606464158473124,0.04651850593836405,0.7795056858202183,-0.04356992269852364,-0.07257273618829685,-0.06331763474620683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-22,2417,0.10034621117170993,0.13793386654408105,0.40251572327044044,0.31549295774647934,0.3693379790940776,0.27945205479452023,-0.25301204819277107,0.20254332888934468,2023-10-06,0.17331934577893632,0.07520593749147482,0.45352602422510496,0.24788340388011412,0.04765550858616808,0.1560084328882654,0.7824123849102566,-0.3188069709066743,0.7795056858202183,0.1560084328882654,0.07257273618829685,0.06331763474620535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-25,2417,-0.3817209571774675,-0.3519270599929541,0.3018867924528308,0.09014084507042301,0.18815331010453087,-0.005479452054794209,-0.7590361445783133,-0.24151369090349709,2023-10-06,0.14246967537330882,0.1890191755706416,0.0387992547340851,-0.9885549893940258,0.04737649298805897,0.15319747013352247,0.7730000660121307,-0.9031629695627675,-0.4426748904658035,0.15319747013352247,0.1902582543314808,0.1616954474097339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-26,2417,-0.4515095029286208,-0.4308797753393439,0.05031446540880573,-0.09014084507042222,-0.020905923344946554,-0.15890410958904141,-0.4698795180722891,-0.32212080812224386,2023-10-06,0.04266091082933312,0.258987529437915,-0.4580402105091352,-1.5138388804906793,0.0557097652140578,0.1363316936050598,0.6917390832855225,-1.469037676900228,-1.6430471182666173,0.1363316936050598,0.23602484472049706,0.2443746729461003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-27,2417,-0.5847370275231414,-0.5552263004644614,-0.08805031446540823,-0.15774647887323848,-0.006968641114982185,-0.136986301369863,-0.08433734939759036,-0.457286432160804,2023-10-06,-0.04266091082933312,0.29693999936004095,-0.8208363484056813,-1.4594472300956225,-0.009068300247591672,0.04356992269852364,0.5187742846981334,-1.6504080113168833,-1.6430471182666173,0.04356992269852364,0.27263811703171004,0.32705389848247113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-09-28,2417,0.16555926854871078,0.21320453478140006,0.0377358490566043,0.2591549295774653,0.17421602787456553,0.39999999999999986,1.0481927710843373,0.08583735001538303,2023-10-06,0.08226058768013061,0.35368868191157304,-0.607842280813667,-0.46314756964805226,0.0297522474169861,0.06043569922698431,0.483240795750457,-0.5434220463576841,-0.7502861537893207,0.06043569922698431,0.3772474664923178,0.45054945054945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-02,2417,-0.11369187430523918,-0.0007880915364748387,0.9559748427672954,0.8676056338028172,1.0940766550522665,0.9917808219178079,1.1686746987951808,-0.2300276894677469,2023-10-06,0.3915344360379255,0.46441440034441767,0.0038122399983841555,0.13915977914649008,0.46789835333591295,0.2431482782853117,0.054725873949253115,0.9713480112558992,-0.043789616844258535,0.2431482782853117,0.5550833605753516,0.629513343799059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-03,2417,2.324594468525305,2.9204650422803673,1.6855345911949686,1.453521126760564,1.540069686411151,1.3753424657534243,0.7108433734939759,2.1941339349810276,2023-10-06,0.7617088524456029,0.6311855494773403,0.638905303165817,0.39973642799022124,1.0260520486490667,0.5973295853829937,-0.054725873949251914,0.8998463149756745,0.3420061117204934,0.5973295853829937,0.7185354691075517,0.849293563579279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-04,2417,2.783103781867446,3.7392538721826236,1.5471698113207546,1.971830985915493,1.6794425087108027,2.0657534246575335,1.3855421686746987,2.5979899497487438,2023-10-06,1.2932891546585719,0.8768862121228828,1.5333151753871275,0.7250281948441512,1.768493438006668,1.1679550245959254,0.1573258092725487,0.4320327440224529,0.5688126454480963,1.1679550245959254,0.9761359921542991,1.1339612768184217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-05,2417,4.125774583272204,5.876927980611371,3.283018867924528,2.7380281690140857,2.975609756097563,2.2958904109589042,0.37349397590361444,3.46620859399036,2023-10-06,1.7684037484192572,1.1738034425919235,2.113688749782782,0.8076535996311451,2.2868455799837237,1.7919887561489831,1.1163849768696772,0.34484604911390937,0.7935864262132435,1.7919887561489831,1.223275580254986,1.4437467294610193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-10-06,2417,1.557354960071341,2.2540508700897113,2.3144654088050314,2.050704225352113,2.4599303135888517,1.9452054794520548,-0.9036144578313252,1.3667316172700237,2023-10-06,1.9706771048813123,1.4540626807636845,1.9249244701234196,-0.02654991159314142,2.4039383091973896,2.1883345045678184,2.2509405371708153,-0.45592921226503325,-0.5516276218670341,2.1883345045678184,1.4154952598888542,1.7137624280481474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-30,2421,-1.0016397613405772,-0.6763099470431906,-0.31445312499999994,-0.3985307621671257,-0.33661417322834625,-0.2850539291217257,-0.1171171171171171,-0.9758273848150552,2023-07-27,-0.3063163539399365,-0.006848158485567474,-0.42118552823962835,-0.2886423149009855,-0.5658767856467589,-0.5270601033451169,-0.2997407119680675,-0.27381659209729414,-0.5524372782832226,-0.5270601033451169,-0.8212684176809744,-0.6338734567901203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
