date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MACD_macd,MACD_macdsignal,MACD_macdhist,RSI10,BOLL_Upper,BOLL_Middle,BOLL_Lower,CCI10,DX10,SMA5,SMA10,SMA20,AnnouncedDate,MeasuringReasonCode
2023-06-07,1519,16863189,2605549355,154.0,158.0,151.0,155.0,2.0,11546,14.743922952375158,13.549493773809328,1.19442917856583,75.13021481863271,158.07442304278106,153.20000000000002,143.45115391443795,75.48728113643855,66.93585565889484,153.20000000000002,146.95,131.66999999999996,2023/06/29,6
2023-06-08,1519,11362008,1741897625,154.5,157.5,150.0,151.5,-3.5,7604,14.250626746341709,13.689720368315804,0.5609063780259049,68.75899268309392,156.9715633383193,154.70000000000002,150.15687332336145,47.097844112769394,62.5588733186966,154.70000000000002,148.0,134.47499999999997,2023/06/29,6
2023-06-09,1519,9680350,1476108682,152.5,154.5,149.0,153.5,2.0,6320,13.861284969576587,13.724033288567961,0.1372516810086264,70.35515391504896,155.36843871413555,153.8,150.66312257172893,30.038759689922315,57.957135135634054,153.8,149.8,137.07499999999996,2023/06/29,6
2023-06-12,1519,16964915,2485961412,149.0,151.5,142.0,147.5,-6.0,11458,12.919649275876566,13.563156486029682,-0.6435072101531158,60.11687670379233,154.65734237050765,152.10000000000002,146.98531525898477,-43.75549692172424,29.454559487955112,152.10000000000002,150.45,139.19999999999996,2023/06/29,6
2023-06-13,1519,9475074,1397281501,149.5,150.5,145.0,146.5,-1.0,6633,11.954895962853726,13.24150438139449,-1.286608418540764,58.539320347267875,154.1105890714487,150.8,144.17882185710263,-58.280590717300264,29.454559487955116,150.8,151.0,141.04999999999995,2023/06/29,6
2023-06-14,1519,9663781,1431839393,148.5,152.0,145.5,146.0,-0.5,6955,11.022910934555426,12.797785692026677,-1.7748747574712507,57.69816164066221,151.96647939483694,149.00000000000003,143.0670412103262,-65.94071385360007,32.66873672887217,149.00000000000003,151.1,142.99999999999994,2023/06/29,6
2023-06-15,1519,22204293,3423908258,146.0,158.5,145.0,157.0,11.0,15464,11.044598893187185,12.447148332258779,-1.4025494390715938,68.69418126667789,154.474928570845,150.10000000000002,141.35014285831005,27.620128641694567,44.78199945364925,150.10000000000002,152.4,144.97499999999997,2023/06/29,6
2023-06-16,1519,41892415,6944521696,160.0,172.0,159.5,165.5,8.5,28732,11.61378918677974,12.280476503162971,-0.6666873163832303,74.40625532032486,160.14852927038874,152.50000000000003,137.20294145922261,203.90516039051587,60.9812686121618,152.50000000000003,153.15,147.07499999999996,2023/06/29,6
2023-06-19,1519,22473062,3706286556,167.0,170.0,160.0,161.0,-4.5,15991,11.568410765101191,12.138063355550615,-0.5696525904494241,67.19431127686077,162.98845299144807,155.20000000000002,139.6230940171039,145.91101168282324,60.98126861216181,155.20000000000002,153.65,148.69999999999996,2023/06/29,6
2023-06-20,1519,13537038,2192774132,162.5,165.5,159.5,162.0,1.0,9130,11.480796209482946,12.006609926337081,-0.5258137168541346,67.96108233746422,165.0201190465643,158.3,144.85976190687143,92.23300970873775,58.85041160885219,158.3,154.55,149.94999999999996,2023/06/29,6
2023-06-21,1519,10029427,1638769407,163.5,166.0,161.5,163.5,1.5,6739,11.40097516209562,11.885482973488788,-0.48450781139316845,69.16236808251796,164.63901391331464,161.8,156.12197217337075,81.63956639566366,59.446843848976194,161.8,155.4,151.17499999999995,2023/06/29,6
2023-06-26,1519,8719544,1430945764,164.5,166.5,161.5,162.5,-1.0,6129,11.128739581811033,11.734134295153236,-0.6053947133422035,67.29337778440632,164.42970585407434,162.90000000000003,159.8405882918514,64.15686274509805,60.08958972473284,162.90000000000003,156.5,152.24999999999994,2023/06/29,6
2023-06-27,1519,16875079,2699688078,164.0,168.0,153.0,154.0,-8.5,12931,10.110563676097343,11.409420171342058,-1.2988564952447152,53.6108509366397,163.9970575502917,160.60000000000002,153.8058848994167,10.458167330677133,23.204710664907733,160.60000000000002,156.55,153.17499999999995,2023/06/29,6
2023-06-28,1519,8780986,1350489920,157.0,158.0,150.5,150.5,-3.5,6867,8.918425132576942,10.911221163589035,-1.9927960310120927,49.04813829767265,163.7440442408501,158.50000000000003,148.0119115182999,-54.50148809523839,14.5776332941826,158.50000000000003,156.85,153.64999999999995,2023/06/29,6
2023-06-29,1519,5640222,860519209,152.0,154.5,150.5,153.5,3.0,4254,8.122095218051555,10.35339597448154,-2.2313007564299845,52.86840151705774,162.0115256883178,156.8,146.37694862336443,-69.99999999999999,14.57763329418259,156.8,157.55,154.27499999999995,2023/06/29,6
2023-03-20,1529,17396668,463725397,25.1,27.05,24.7,27.05,2.45,7063,0.4086992488231971,0.38249577823410863,0.02620347058908845,68.34385335956222,25.963623737309295,24.720000000000013,22.23275252538145,164.94845360824834,27.453524467193162,24.720000000000013,24.715000000000003,24.737500000000004,2023/04/19,1
2023-03-21,1529,10817173,316273859,28.4,29.75,28.3,29.75,2.7,4801,0.7766610432029886,0.4613288312278846,0.31533221197510397,77.38872750020482,28.146093143963814,25.870000000000015,21.31781371207242,246.33431085044091,49.76719238850111,25.870000000000015,25.160000000000004,25.000000000000004,2023/04/19,1
2023-03-22,1529,28155789,875705911,31.0,32.4,30.0,30.1,0.35,14626,1.084019588164896,0.5858669826152869,0.49815260554960905,78.28247843920293,29.65929095097918,26.980000000000018,21.621418098041694,182.68277028998253,62.384378066953495,26.980000000000018,25.645000000000003,25.220000000000006,2023/04/19,1
2023-03-23,1529,11502230,354428025,30.6,31.5,30.2,30.55,0.45,6713,1.3483715013041149,0.7383678863530525,0.6100036149510624,79.44325294022642,30.67260911339075,28.410000000000018,23.884781773218556,122.98912555046314,62.384378066953495,28.410000000000018,26.195000000000004,25.482500000000005,2023/04/19,1
2023-03-24,1529,10139048,299005101,30.85,31.0,28.85,29.3,-1.25,6038,1.4404036668541664,0.8787750424532753,0.5616286244008911,68.19366489955826,30.571065108828584,29.350000000000023,26.9078697823429,72.96747967479695,40.231793370689246,29.350000000000023,26.715000000000003,25.690000000000005,2023/04/19,1
2023-03-27,1529,6714589,195160703,29.0,29.85,28.5,28.6,-0.7,3686,1.4402533274206846,0.9910706994467572,0.4491826279739274,62.67166551363476,30.330373030482505,29.660000000000025,28.319253939035065,43.339626599538605,34.92932280403522,29.660000000000025,27.190000000000005,25.887500000000006,2023/04/19,1
2023-03-28,1529,4822731,134847246,28.75,28.75,27.5,27.85,-0.75,3006,1.3638933369537583,1.0656352269481575,0.29825811000560076,57.16136102606823,30.25908120194318,29.280000000000022,27.32183759611371,10.783471705315545,20.468448780696882,29.280000000000022,27.575000000000006,26.070000000000004,2023/04/19,1
2023-03-29,1529,4030897,111760938,28.1,28.35,27.3,27.3,-0.55,2309,1.2446495457109705,1.1014380907007202,0.14321145501025034,53.340014619703716,29.857804904189774,28.720000000000027,26.44439019162053,-10.586503623188188,17.666069364503116,28.720000000000027,27.850000000000005,26.212500000000006,2023/04/19,1
2023-03-30,1529,4116215,114618147,27.65,28.25,27.4,27.75,0.45,2180,1.1729383184328768,1.1157381362471515,0.05720018218572531,56.01328387002204,28.866682389761117,28.160000000000025,26.746635220477845,-24.774286746117525,17.666069364503112,28.160000000000025,28.285000000000004,26.362500000000004,2023/04/19,1
2023-03-31,1529,2801511,78240702,28.0,28.15,27.55,28.1,0.35,1598,1.1313077179337085,1.118852052584463,0.012455665349245582,58.08841347620607,28.347317212382702,27.920000000000027,27.065365575234672,-44.382022471909686,17.666069364503112,27.920000000000027,28.635,26.557500000000005,2023/04/19,1
2023-04-06,1529,2770227,77704445,28.15,28.6,27.25,28.35,0.25,1810,1.1057417748881093,1.1162299970451923,-0.010488222157083005,59.60101184841127,28.22298725189237,27.870000000000026,27.164025496215338,-55.40838852097104,23.18144077389294,27.870000000000026,28.765000000000004,26.740000000000002,2023/04/19,1
2023-04-07,1529,4306685,123920076,28.5,29.1,28.4,28.55,0.2,2488,1.0890648477169087,1.1107969671795357,-0.021732119462626986,60.85673542566794,28.45429719782859,28.01000000000003,27.12140560434291,-10.990256061635987,29.049148925136176,28.01000000000003,28.645000000000003,26.902500000000003,2023/04/19,1
2023-04-10,1529,2636812,76251659,28.9,29.2,28.7,28.8,0.25,1529,1.0835309036629255,1.1053437544762137,-0.02181285081328821,62.47665198768234,28.672491379205496,28.31000000000003,27.585017241589103,21.92788815305416,30.233382851733694,28.31000000000003,28.515000000000004,27.080000000000002,2023/04/19,1
2023-04-11,1529,5038364,146886983,29.0,29.45,28.5,29.1,0.3,2974,1.0907788859150713,1.1024307807639853,-0.011651894848913935,64.43888127740996,28.927275107081236,28.58000000000003,27.885449785837622,61.7000955109838,33.32469186523279,28.58000000000003,28.370000000000005,27.282500000000006,2023/04/19,1
2023-04-12,1529,7231458,230336056,31.2,32.0,31.2,32.0,2.9,2793,1.3153660072133029,1.1450178260538488,0.17034818115945405,77.22881017596211,30.70365174059286,29.36000000000003,26.67269651881437,259.85815602836914,55.614062792621,29.36000000000003,28.640000000000004,27.677500000000002,2023/04/19,1
2023-04-13,1529,9708534,339207490,35.1,35.2,34.0,35.2,3.2,4066,1.7316053072935311,1.2623353223017852,0.4692699849917459,84.19724222386733,33.288437022871264,30.73000000000003,25.613125954257562,230.47579414620637,69.72562854846764,30.73000000000003,29.3,28.245000000000005,2023/04/19,1
2023-04-14,1529,52764554,1882687968,35.35,37.85,33.8,36.5,1.3,26339,2.1416890289256933,1.4382060636265668,0.7034829652991266,86.11520309184587,35.43858942472367,32.32000000000003,26.082821150552736,161.01846871077657,76.57758833261498,32.32000000000003,30.165,28.870000000000005,2023/04/19,1
2023-04-17,1529,16059879,623248894,37.5,40.15,37.1,40.15,3.65,8044,2.7297410726098548,1.6965130654232243,1.0332280071866304,89.92854711291967,38.3789840326925,34.590000000000025,27.012031934615074,156.52374366067315,80.77392048725385,34.590000000000025,31.449999999999996,29.650000000000006,2023/04/19,1
2023-04-18,1529,37141707,1559965534,43.25,43.9,40.25,41.75,1.6,21258,3.2869927755235473,2.0146090074432887,1.2723837680802585,91.11682805646282,40.61007163250245,37.120000000000026,30.13985673499519,145.20810656714863,85.48496540114343,37.120000000000026,32.849999999999994,30.567500000000006,2023/04/19,1
2023-04-19,1529,31103811,1330423281,41.95,45.0,41.15,42.25,0.5,17321,3.7260134228146384,2.3568898905175586,1.3691235322970798,91.46642337754362,41.998179626543866,39.17000000000003,33.51364074691236,119.75180972078596,86.55844760216861,39.17000000000003,34.26499999999999,31.450000000000006,2023/04/19,1
2023-03-29,1727,158686,4038304,25.6,25.7,25.35,25.45,-0.05,117,-0.12582139397873604,-0.07163974382939944,-0.054181650149336597,39.422098510977015,26.278153408025005,25.899999999999984,25.143693183949942,-110.82251082251094,14.301749790459986,25.899999999999984,25.875,26.024999999999995,2023/04/28,1
2023-03-30,1727,203550,5220159,25.7,25.95,25.5,25.6,0.15,103,-0.1411853265281735,-0.08554886036915425,-0.05563646615901925,42.759873465409186,26.178153408025157,25.799999999999983,25.04369318394964,-67.56152125279618,3.507383172670544,25.799999999999983,25.9,26.029999999999994,2023/04/28,1
2023-03-31,1727,157588,4037930,25.55,25.7,25.5,25.6,0.0,101,-0.15161364602954563,-0.09876181750123253,-0.052851828528313105,42.75987346540918,25.823907194298975,25.629999999999985,25.242185611402,-79.16666666666609,3.5073831726705404,25.629999999999985,25.880000000000003,26.009999999999998,2023/04/28,1
2023-04-06,1727,205714,5262112,25.6,25.8,25.45,25.7,0.1,107,-0.15007898300606826,-0.10902525060219967,-0.04105373240386859,45.24304017087619,25.657177978875506,25.569999999999986,25.395644042248946,-59.56607495068945,1.104677469750393,25.569999999999986,25.855,25.975,2023/04/28,1
2023-04-07,1727,132241,3401184,25.65,25.95,25.65,25.7,0.0,76,-0.14716630989074275,-0.11665346245990829,-0.03051284743083446,45.2430401708762,25.701651513903105,25.609999999999985,25.426696972193746,-25.45155993431832,7.941236482797365,25.609999999999985,25.825,25.915000000000003,2023/04/28,1
2023-04-10,1727,135261,3483403,25.7,26.0,25.5,25.85,0.15,89,-0.13124138012926778,-0.11957104599378018,-0.011670334135487598,49.31489149470782,25.781651513903725,25.689999999999987,25.506696972192508,-14.732965009208504,0.24164816280605916,25.689999999999987,25.794999999999998,25.845000000000006,2023/04/28,1
2023-04-11,1727,386394,10116561,25.85,26.3,25.85,26.25,0.4,267,-0.08536012313518526,-0.1127288614220612,0.027368738286875943,58.466153004557164,26.04934689882553,25.819999999999986,25.361306202348903,80.71135430916729,13.891111760649135,25.819999999999986,25.810000000000002,25.8225,2023/04/28,1
2023-04-12,1727,187918,4912163,26.25,26.35,26.0,26.1,-0.15,182,-0.06040631639469041,-0.10226435241658705,0.04185803602189664,54.37550029905871,26.140454076852198,25.919999999999987,25.479091846295564,105.84518167456386,16.01902287465795,25.919999999999987,25.775000000000006,25.827500000000004,2023/04/28,1
2023-04-13,1727,190767,4964780,26.3,26.3,25.8,25.8,-0.3,300,-0.06409884596957838,-0.09463125112718532,0.03053240515760694,47.05878309531509,26.143469899495585,25.939999999999987,25.53306020100879,66.91919191919129,4.537604880163978,25.939999999999987,25.755000000000006,25.832500000000003,2023/04/28,1
2023-04-14,1727,184743,4792345,26.0,26.05,25.85,25.9,0.1,140,-0.05828417431492028,-0.0873618357647323,0.029077661449812026,49.571950454079825,26.1491153452555,25.979999999999983,25.64176930948895,42.42424242424238,4.537604880163988,25.979999999999983,25.795000000000005,25.847500000000004,2023/04/28,1
2023-04-17,1727,1355628,36548610,25.95,27.35,25.95,27.3,1.4,912,0.058616598910980144,-0.058166148829589814,0.11678274774056996,70.99229315191809,26.808144961883418,26.26999999999999,25.193710076233128,233.58908780903514,46.791984180277666,26.26999999999999,25.980000000000008,25.927500000000002,2023/04/28,1
2023-04-18,1727,771275,20795428,27.35,27.35,26.55,26.6,-0.7,553,0.09369707253342696,-0.027793504556986457,0.12149057709041342,57.4378946085567,26.893534100124572,26.339999999999986,25.232931799750812,149.1228070175425,46.79198418027767,26.339999999999986,26.080000000000005,25.990000000000002,2023/04/28,1
2023-04-19,1727,4667644,133128666,26.65,29.25,26.65,27.8,1.2,2664,0.21584049690960683,0.020933295736332205,0.19490720117327462,68.78860270072519,27.458203058334092,26.67999999999999,25.123593883331786,197.37112343397013,70.41805057232307,26.67999999999999,26.300000000000004,26.090000000000003,2023/04/28,1
2023-04-20,1727,955280,25951688,27.5,27.6,26.75,26.85,-0.95,733,0.23329371547316669,0.06340537968369911,0.16988833578946758,55.718009576111946,27.53218377432039,26.889999999999993,25.605632451359202,71.86544342507588,70.41805057232307,26.889999999999993,26.41500000000001,26.135,2023/04/28,1
2023-04-21,1727,3988734,112360339,26.8,29.2,26.8,27.5,0.65,2634,0.2961611235731283,0.10995652846158495,0.18620459511154336,61.307282114105135,27.64405068828486,27.20999999999999,26.34189862343025,121.08843537414961,79.76101135169004,27.20999999999999,26.59500000000001,26.21,2023/04/28,1
2023-04-24,1727,3731623,111682272,27.75,30.25,27.75,30.25,2.75,1486,0.5614143792232618,0.20024809861392032,0.3611662806093414,75.71599722607985,29.09884564132947,27.79999999999999,25.202308717341037,192.07235967012505,83.54948337069918,27.79999999999999,27.035000000000014,26.415000000000003,2023/04/28,1
2023-04-25,1727,12879266,420559066,33.25,33.25,31.55,33.25,3.0,4700,1.0021522361659798,0.3606289261243322,0.6415233100416475,83.26833289705546,31.490211854897936,29.12999999999999,24.409576290204093,233.19392812887207,89.68130487704266,29.12999999999999,27.735000000000014,26.7725,2023/04/28,1
2023-04-26,1727,37633617,1303749432,35.55,36.55,33.3,36.55,3.3,15008,1.5992869988855922,0.6083605406765842,0.990926458209008,87.87658444795755,34.5084431923348,30.87999999999999,23.623113615330368,194.45230682139834,92.91091614703517,30.87999999999999,28.780000000000012,27.277500000000003,2023/04/28,1
2023-04-27,1727,18980017,742462686,38.1,40.2,37.65,40.2,3.65,7007,2.3400702232512636,0.95470247719152,1.3853677460597436,90.94240259741429,38.04010022159869,33.54999999999999,24.56979955680258,177.35706885184166,94.88022149001122,33.54999999999999,30.22000000000001,27.987500000000004,2023/04/28,1
2023-04-28,1727,36149830,1445873875,41.8,41.8,38.7,40.8,0.6,16402,2.941651721278486,1.3520923260089133,1.5895593952695728,91.34229227708109,40.24452599446336,36.209999999999994,28.140948011073256,134.68790314577757,95.49038597668941,36.209999999999994,31.710000000000015,28.752500000000005,2023/04/28,1
2023-03-21,1810,1229047,21756764,17.85,17.95,17.55,17.6,-0.15,704,-0.3230302203844104,-0.12522236148673574,-0.1978078588976747,34.31170948482017,17.80601075237741,17.619999999999997,17.247978495245167,-54.23663385446859,27.086463047504395,17.619999999999997,18.095,18.767499999999995,2023/04/20,1
2023-03-22,1810,1304292,22918030,17.75,17.75,17.5,17.6,0.0,675,-0.3420824166408458,-0.16859437251755777,-0.17348804412328805,34.31170948482016,17.71696938456653,17.57,17.27606123086694,-61.78160919540246,28.576898038104858,17.57,17.904999999999998,18.682499999999997,2023/04/20,1
2023-03-23,1810,1959460,34953344,17.65,18.05,17.5,18.0,0.4,900,-0.32120214400254454,-0.19911592681455512,-0.12208621718798943,44.41615285150009,17.866204993517634,17.71,17.397590012964734,6.666666666665693,13.156577031970082,17.71,17.79,18.612499999999997,2023/04/20,1
2023-03-24,1810,4718331,85318020,18.1,18.35,17.75,17.9,-0.1,1820,-0.30915974072179253,-0.2211246895960026,-0.08803505112578994,42.59606876325904,17.929999999999634,17.77,17.450000000000728,81.2121212121212,0.1491802167791034,17.77,17.759999999999998,18.514999999999993,2023/04/20,1
2023-03-27,1810,13178929,248962229,18.0,19.3,18.0,19.0,1.1,5560,-0.20845233369873384,-0.21859021841654885,0.010137884717815016,61.752180770936505,18.535363949068902,18.02,16.9892721018622,227.08333333333275,29.37078271654104,18.02,17.854999999999997,18.484999999999992,2023/04/20,1
2023-03-28,1810,4674112,86398291,19.0,19.0,18.15,18.4,-0.6,2144,-0.17503824177242322,-0.20987982308772374,0.03484158131530052,51.36397758029222,18.66332183894363,18.18,17.213356322112737,124.14965986394495,29.370782716541044,18.18,17.9,18.447499999999994,2023/04/20,1
2023-03-29,1810,1175368,21455547,18.3,18.45,18.15,18.2,-0.2,660,-0.1628187880777645,-0.20046761608573188,0.03764882800796737,48.35143143435566,18.68987177379198,18.300000000000004,17.52025645241605,60.998151571164215,29.37078271654104,18.300000000000004,17.935,18.402499999999993,2023/04/20,1
2023-03-30,1810,896449,16296731,18.4,18.45,18.05,18.15,-0.05,569,-0.15537826124487708,-0.1914497451175609,0.03607148387268383,47.57632129498585,18.70094473981955,18.330000000000002,17.588110520360903,39.21568627450972,24.1255768282193,18.330000000000002,18.02,18.33749999999999,2023/04/20,1
2023-03-31,1810,978948,17713448,18.3,18.3,18.0,18.05,-0.1,518,-0.15575530419637929,-0.18431085693332458,0.028555552736945294,45.939767224121596,18.699705755029125,18.36,17.680588489941748,10.144927536231178,21.391306713729648,18.36,18.065,18.264999999999993,2023/04/20,1
2023-04-06,1810,4565272,84549621,18.3,18.85,18.15,18.55,0.5,2006,-0.11438967911055897,-0.17032662136877147,0.055936942258212496,54.613292928505864,18.45055470085237,18.27,17.90889059829526,79.99999999999989,38.0660480121765,18.27,18.145000000000003,18.209999999999994,2023/04/20,1
2023-04-07,1810,3909636,73668512,18.85,19.1,18.65,18.75,0.2,1881,-0.06472271154633447,-0.14920583940428406,0.08448312785794959,57.63428626767282,18.60532998322844,18.339999999999996,17.80934003354311,120.8869814020026,44.059159099914176,18.339999999999996,18.26,18.177499999999995,2023/04/20,1
2023-04-10,1810,4040130,76639331,19.05,19.25,18.7,18.8,0.05,1820,-0.021083660474122468,-0.12358140361825173,0.10249774314412927,58.4033754148398,18.76724582991466,18.459999999999997,17.84550834017067,111.1111111111115,47.44924890724979,18.459999999999997,18.380000000000003,18.142499999999995,2023/04/20,1
2023-04-11,1810,2000271,37400809,19.0,19.0,18.6,18.6,-0.2,989,-0.0026076670645629463,-0.09938665630751398,0.09677898924295103,54.04304455255221,18.81645825188985,18.549999999999994,18.017083496220284,60.34482758620706,41.11463009609403,18.549999999999994,18.440000000000005,18.115,2023/04/20,1
